empresa;cnpj;setor_naics3;subsetor_bovespa;data;ano;trimestre;variable_input;imobilizado;receita;setor_ipa;fonte_mapeamento;peso_ipa;variable_input_nominal;imobilizado_nominal;receita_nominal;setor_ipa_7d;nome_setor
ABEV;;indústria de bebidas;não classificado;1989-09-30 00:00:00;1989;3;0,469006389;0,146767565;0,41058424;202211000;exceção;0,015163;0,366386909;0,114654545;0,320747636;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1989-12-31 00:00:00;1989;4;1,882514187;0,444144962;2,126917017;202211000;exceção;0,015163;1,495319636;0,352793455;1,689453818;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1990-03-31 00:00:00;1990;1;2,213499176;1,682742213;3,160931474;202211000;exceção;0,015163;1,801663273;1,369657091;2,572819636;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1990-06-30 00:00:00;1990;2;4,910410215;2,016007621;6,447048738;202211000;exceção;0,015163;4,014269091;1,648089818;5,270473818;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1990-09-30 00:00:00;1990;3;10,53907211;2,816667247;13,49366333;202211000;exceção;0,015163;8,659779273;2,314408364;11,08751745;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1990-12-31 00:00:00;1990;4;23,57024998;4,775220499;31,89096401;202211000;exceção;0,015163;19,50046873;3,950702182;26,38447818;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1991-03-31 00:00:00;1991;1;9,990697523;8,047354033;16,91045635;202211000;exceção;0,015163;8,320383273;6,701941455;14,08324873;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1991-06-30 00:00:00;1991;2;25,12386807;9,129302889;34,3759041;202211000;exceção;0,015163;21,00180509;7,631461818;28,73586327;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1991-09-30 00:00:00;1991;3;53,54911239;14,373111;74,77224083;202211000;exceção;0,015163;45,04719236;12,09111164;62,90075346;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1991-12-31 00:00:00;1991;4;147,1032421;51,69956628;197,5289546;202211000;exceção;0,015163;124,9895782;43,92769927;167,8349189;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1992-03-31 00:00:00;1992;1;80,16545846;99,00362952;102,9306706;202211000;exceção;0,015163;68,78376364;84,94733746;88,31682691;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1992-06-30 00:00:00;1992;2;281,3544682;173,4630961;321,7876296;202211000;exceção;0,015163;243,4937364;150,1208695;278,4859709;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1992-09-30 00:00:00;1992;3;748,0883654;315,0398894;858,2812713;202211000;exceção;0,015163;653,9857706;275,4107862;750,3174284;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1992-12-31 00:00:00;1992;4;1911,16531;601,5901842;2364,292377;202211000;exceção;0,015163;1687,369091;531,1443636;2087,435273;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1993-03-31 00:00:00;1993;1;902,6217597;1163,305062;1214,586529;202211000;exceção;0,015163;805,8334546;1038,563636;1084,346182;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1993-06-30 00:00:00;1993;2;3287,229765;2452,212409;4423,813428;202211000;exceção;0,015163;2970,38;2215,848364;3997,410546;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1993-09-30 00:00:00;1993;3;10935,56048;5726,392269;15036,23514;202211000;exceção;0,015163;10014,42545;5244,041091;13769,688;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1993-12-31 00:00:00;1993;4;38750,83537;14095,49708;58178,77995;202211000;exceção;0,015163;35987,83745;13090,46509;54030,53782;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1994-03-31 00:00:00;1994;1;33644,48597;40364,7639;36103,38635;202211000;exceção;0,015163;31759,50727;38103,27236;34080,64436;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1994-06-30 00:00:00;1994;2;215236,7749;309361,8942;243682,3243;202211000;exceção;0,015163;206531;296849;233826;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1994-09-30 00:00:00;1994;3;386990,8745;368509,8537;507853,3881;202211000;exceção;0,015163;372856;355050;489304;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1994-12-31 00:00:00;1994;4;588633,9833;419011,6566;860269,8843;202211000;exceção;0,015163;567610;404046;829544;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1995-03-31 00:00:00;1995;1;174202,4817;454450,9444;280379,0446;202211000;exceção;0,015163;168090;438505;270541;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1995-06-30 00:00:00;1995;2;386906,8519;583138,1073;569812,8104;202211000;exceção;0,015163;373629;563126;550258;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1995-09-30 00:00:00;1995;3;631330,4098;769826,4889;932014,2668;202211000;exceção;0,015163;609887;743679;900358;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1995-12-31 00:00:00;1995;4;1070467,702;964553,4984;1388258,953;202211000;exceção;0,015163;1034394;932049;1341476;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1996-03-31 00:00:00;1996;1;251994,2433;1044390,371;374588,0503;202211000;exceção;0,015163;243604;1009617;362116;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1996-06-30 00:00:00;1996;2;488413,6764;1085181,188;718886,4388;202211000;exceção;0,015163;472408;1049619;695328;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1996-09-30 00:00:00;1996;3;740573,7869;1137725,768;1075317,765;202211000;exceção;0,015163;716437;1100645;1040271;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1996-12-31 00:00:00;1996;4;1054077,805;1196450,28;1543525,108;202211000;exceção;0,015163;1019936;1157697;1493530;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1997-03-31 00:00:00;1997;1;327285,883;1217998,366;492490,6933;202211000;exceção;0,015163;316836;1179109;476766;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1997-06-30 00:00:00;1997;2;626985,2991;1198721,386;871960,1683;202211000;exceção;0,015163;607112;1160726;844322;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1997-09-30 00:00:00;1997;3;938098,6002;1189542,206;1314018,134;202211000;exceção;0,015163;908451;1151948;1272490;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1997-12-31 00:00:00;1997;4;1328829,775;1220596,707;1949090,253;202211000;exceção;0,015163;1287196;1182354;1888023;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1998-03-31 00:00:00;1998;1;352075,5698;1248154,203;520255,9765;202211000;exceção;0,015163;341103;1209255;504042;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1998-06-30 00:00:00;1998;2;641804,1679;1256488,614;990576,8335;202211000;exceção;0,015163;621837;1217398;959759;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1998-09-30 00:00:00;1998;3;933087,875;1183539,775;1473182,234;202211000;exceção;0,015163;903980;1146619;1427226;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1998-12-31 00:00:00;1998;4;1362566,703;1127441,293;2123213,925;202211000;exceção;0,015163;1320214;1092397;2057218;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1999-03-31 00:00:00;1999;1;384605,1586;1055095,915;545975,595;202211000;exceção;0,015163;373071;1023454;529602;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1999-06-30 00:00:00;1999;2;696589,9357;978456,0489;1005169,43;202211000;exceção;0,015163;675771;949213;975128;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1999-09-30 00:00:00;1999;3;1083959,729;920855,5574;1505949,552;202211000;exceção;0,015163;1052278;893941;1461934;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;1999-12-31 00:00:00;1999;4;23294,64316;;;202211000;exceção;0,015163;22633;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2000-03-31 00:00:00;2000;1;463564,4681;823350,6228;615488,3783;202211000;exceção;0,015163;450493;800134;598133;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2000-06-30 00:00:00;2000;2;866757,8766;801461,2119;1162284,128;202211000;exceção;0,015163;842537;779065;1129805;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2000-09-30 00:00:00;2000;3;47384,11659;;;202211000;exceção;0,015163;46093;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2000-12-31 00:00:00;2000;4;60531,8144;;;202211000;exceção;0,015163;58896;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2001-03-31 00:00:00;2001;1;7959,178901;;;202211000;exceção;0,015163;7746;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2001-06-30 00:00:00;2001;2;13972,0283;;;202211000;exceção;0,015163;13604;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2001-09-30 00:00:00;2001;3;16805,50687;;;202211000;exceção;0,015163;16370;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2001-12-31 00:00:00;2001;4;31489,99996;;;202211000;exceção;0,015163;30685;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2002-03-31 00:00:00;2002;1;1393,52451;;;202211000;exceção;0,015163;1358;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2002-06-30 00:00:00;2002;2;3725,024085;;;202211000;exceção;0,015163;3632;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2002-09-30 00:00:00;2002;3;8462,602752;;;202211000;exceção;0,015163;8260;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2002-12-31 00:00:00;2002;4;13887,84739;;;202211000;exceção;0,015163;13581;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2003-03-31 00:00:00;2003;1;2002,651123;;;202211000;exceção;0,015163;1960;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2003-06-30 00:00:00;2003;2;2882,806444;;;202211000;exceção;0,015163;2821;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2003-09-30 00:00:00;2003;3;14270,86559;;;202211000;exceção;0,015163;13968;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2003-12-31 00:00:00;2003;4;29987,67678;;;202211000;exceção;0,015163;29358;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2004-03-31 00:00:00;2004;1;13250,72281;;;202211000;exceção;0,015163;12978;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2004-06-30 00:00:00;2004;2;15232,75743;;;202211000;exceção;0,015163;14928;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2004-09-30 00:00:00;2004;3;17046,66548;;;202211000;exceção;0,015163;16713;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2004-12-31 00:00:00;2004;4;11927,14715;;;202211000;exceção;0,015163;11697;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2005-03-31 00:00:00;2005;1;2514,885586;;;202211000;exceção;0,015163;2467;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2005-06-30 00:00:00;2005;2;414946,329;2516713,562;701963,9646;202211000;exceção;0,015163;407033;2468718;688577;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2005-09-30 00:00:00;2005;3;1677293,844;2507591,901;2945837,96;202211000;exceção;0,015163;1644976;2459276;2889078;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2005-12-31 00:00:00;2005;4;3269181,672;2522388,663;5908890,927;202211000;exceção;0,015163;3206691;2474173;5795942;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2006-03-31 00:00:00;2006;1;1257913,805;2412960,512;2587823,568;202211000;exceção;0,015163;1233908;2366912;2538438;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2006-06-30 00:00:00;2006;2;2451076,1;2414978,924;4925674,38;202211000;exceção;0,015163;2404687;2369273;4832451;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2006-09-30 00:00:00;2006;3;3606378,834;2490032,599;7363009,057;202211000;exceção;0,015163;3538563;2443209;7224552;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2006-12-31 00:00:00;2006;4;4851274,49;2660953,498;10575598,84;202211000;exceção;0,015163;4761229;2611563;10379303;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2007-03-31 00:00:00;2007;1;1281042,584;2591234,411;2895822,195;202211000;exceção;0,015163;1257432;2543476;2842450;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2007-06-30 00:00:00;2007;2;2454611,3;2700459,227;5500299,95;202211000;exceção;0,015163;2409573;2650910;5399378;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2007-09-30 00:00:00;2007;3;3760865,586;2866943,524;8213225,872;202211000;exceção;0,015163;3693492;2815584;8066091;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2007-12-31 00:00:00;2007;4;5485600,538;2653119,118;11918706,18;202211000;exceção;0,015163;5389986;2606875;11710962;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2008-03-31 00:00:00;2008;1;1471789,777;2604946,059;2989591,426;202211000;exceção;0,015163;1446588;2560341;2938400;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2008-06-30 00:00:00;2008;2;2906366,583;2717260,979;5775112,126;202211000;exceção;0,015163;2858698;2672694;5680392;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2008-09-30 00:00:00;2008;3;4276861,759;2511150,101;8288498,793;202211000;exceção;0,015163;4207414;2470374;8153910;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2008-12-31 00:00:00;2008;4;6080620,549;2666914,087;11398008,51;202211000;exceção;0,015163;5982527;2623891;11214134;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2009-03-31 00:00:00;2009;1;1308014,981;2596928,093;2746854,027;202211000;exceção;0,015163;1286728;2554665;2702151;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2009-06-30 00:00:00;2009;2;2473437,048;2647871,354;5208671,431;202211000;exceção;0,015163;2433148;2604741;5123829;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2009-09-30 00:00:00;2009;3;3782860,339;2660531,599;7793519,674;202211000;exceção;0,015163;3721069;2617073;7666216;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2009-12-31 00:00:00;2009;4;5596179,416;2763097,187;11385276,45;202211000;exceção;0,015163;5504699;2717929;11199162;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2010-03-31 00:00:00;2010;1;1405691,015;2722313,191;3163954,36;202211000;exceção;0,015163;1383283;2678917;3113518;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2010-06-30 00:00:00;2010;2;2892603,394;2849871,883;5949645,954;202211000;exceção;0,015163;2847621;2805554;5857124;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2010-09-30 00:00:00;2010;3;4409858,194;3104764,732;8996840,321;202211000;exceção;0,015163;4342862;3057596;8860157;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2010-12-31 00:00:00;2010;4;6264514,345;3233577,531;12932928,75;202211000;exceção;0,015163;6172120;3185886;12742183;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2011-03-31 00:00:00;2011;1;1678129,176;3488652,898;3518202,535;202211000;exceção;0,015163;1654014;3438520;3467645;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2011-06-30 00:00:00;2011;2;3188730,696;4076319,535;6441511,266;202211000;exceção;0,015163;3143084;4017967;6349301;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2011-09-30 00:00:00;2011;3;4837723,816;4513440,189;9718593,822;202211000;exceção;0,015163;4769419;4449714;9581375;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2011-12-31 00:00:00;2011;4;6960498,728;4706239,845;14020628,29;202211000;exceção;0,015163;6862912;4640258;13824058;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2012-03-31 00:00:00;2012;1;1696825,089;4724164,187;3055216,083;202211000;exceção;0,015163;1673270;4658584;3012804;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2012-06-30 00:00:00;2012;2;3281652,038;4898262,837;5766558,139;202211000;exceção;0,015163;3237375;4832174;5688754;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2012-09-30 00:00:00;2012;3;5230471,067;5220071,455;9040392,582;202211000;exceção;0,015163;5162768;5152503;8923374;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2012-12-31 00:00:00;2012;4;7350724,601;5478950,168;13214480,61;202211000;exceção;0,015163;7256228;5408516;13044603;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2013-03-31 00:00:00;2013;1;2367,143677;;10753,94284;202211000;exceção;0,015163;2337;;10617;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2013-06-30 00:00:00;2013;2;3784709,949;5560935,413;6173940,551;202211000;exceção;0,015163;3737095;5490974;6096267;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2013-09-30 00:00:00;2013;3;5729864,85;5872956,289;9414366,394;202211000;exceção;0,015163;5659451;5800784;9298674;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2013-12-31 00:00:00;2013;4;3194,497134;;;202211000;exceção;0,015163;3156;;;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2014-03-31 00:00:00;2014;1;2548208,187;8008981,108;4655773,555;202211000;exceção;0,015163;2518537;7915725;4601562;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2014-06-30 00:00:00;2014;2;5051231,931;8166650,23;8705196,817;202211000;exceção;0,015163;4991930;8070773;8602997;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2014-09-30 00:00:00;2014;3;7682626,378;8398828,146;13238244,53;202211000;exceção;0,015163;7591890;8299633;13081893;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2014-12-31 00:00:00;2014;4;10931229,99;9184255,233;20247651,42;202211000;exceção;0,015163;10805580;9078686;20014913;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2015-03-31 00:00:00;2015;1;2913367,314;9123050,676;6008012,973;202211000;exceção;0,015163;2880930;9021475;5941120;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2015-06-30 00:00:00;2015;2;5553206,676;9366389,291;10636592,87;202211000;exceção;0,015163;5493038;9264905;10521346;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2015-09-30 00:00:00;2015;3;8442209,97;9675635,957;15544775,24;202211000;exceção;0,015163;8353772;9574277;15381933;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2015-12-31 00:00:00;2015;4;12836668,55;10010828,03;22329582,17;202211000;exceção;0,015163;12708692;9911024;22106965;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2016-03-31 00:00:00;2016;1;2992944,347;9879364,862;5065692,914;202211000;exceção;0,015163;2964336;9784932;5017272;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2016-06-30 00:00:00;2016;2;5949545,845;11271011,55;9796189,313;202211000;exceção;0,015163;5895456;11168542;9707128;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2016-09-30 00:00:00;2016;3;9071629,4;11182790,75;14474952,58;202211000;exceção;0,015163;8989259;11081251;14343520;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2016-12-31 00:00:00;2016;4;12566777,48;11245352,08;20820070,09;202211000;exceção;0,015163;12454584;11144956;20634193;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2017-03-31 00:00:00;2017;1;3273216,589;10988450,22;5256083,68;202211000;exceção;0,015163;3244051;10890539;5209250;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2017-06-30 00:00:00;2017;2;6037699,438;11008052,66;9730231,722;202211000;exceção;0,015163;5981425;10905452;9639541;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2017-09-30 00:00:00;2017;3;9053897,849;11060367,5;14644745,42;202211000;exceção;0,015163;8970272;10958209;14509480;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2017-12-31 00:00:00;2017;4;13115938,91;10904176,38;21927509,06;202211000;exceção;0,015163;12998016;10806139;21730363;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2018-03-31 00:00:00;2018;1;3167210,073;10627458,17;5061541,582;202211000;exceção;0,015163;3139348;10533968;5017015;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2018-06-30 00:00:00;2018;2;6320527,812;10709542,21;9996825,726;202211000;exceção;0,015163;6268742;10621796;9914919;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2018-09-30 00:00:00;2018;3;9720432,933;10740846,81;15562990,39;202211000;exceção;0,015163;9645017;10657514;15442245;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2018-12-31 00:00:00;2018;4;13885141,77;10598916,59;23400285,91;202211000;exceção;0,015163;13774621;10514553;23214028;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2019-03-31 00:00:00;2019;1;3988183,572;11313180,26;6809223,99;202211000;exceção;0,015163;3957867;11227182;6757463;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2019-06-30 00:00:00;2019;2;7511718,258;11234357,5;12591600,04;202211000;exceção;0,015163;7456796;11152217;12499536;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2019-09-30 00:00:00;2019;3;11100081,14;11335617,77;18517837,03;202211000;exceção;0,015163;11018899;11252713;18382404;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2019-12-31 00:00:00;2019;4;15667985,84;11963354,25;26768519,15;202211000;exceção;0,015163;15560758;11881480;26585322;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2020-03-31 00:00:00;2020;1;3999532,957;12273800,32;6256771,684;202211000;exceção;0,015163;3973207;12193011;6215588;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2020-06-30 00:00:00;2020;2;7869934,232;12257727,51;11721878,69;202211000;exceção;0,015163;7821338;12182037;11649497;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2020-09-30 00:00:00;2020;3;12705296,59;12331699,93;18814413,81;202211000;exceção;0,015163;12644774;12272957;18724790;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2020-12-31 00:00:00;2020;4;18429495,87;12213711,08;28265728,74;202211000;exceção;0,015163;18361101;12168384;28160830;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2021-03-31 00:00:00;2021;1;5429293,951;12916100,9;7600747,458;202211000;exceção;0,015163;5415451;12883169;7581368;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2021-06-30 00:00:00;2021;2;10730711,55;13296837,85;14504283,81;202211000;exceção;0,015163;10712520;13274296;14479695;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2021-09-30 00:00:00;2021;3;16758028,68;13666423,33;22620794,59;202211000;exceção;0,015163;16731526;13644810;22585020;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2021-12-31 00:00:00;2021;4;23866693,68;14457204,3;32390518,64;202211000;exceção;0,015163;23837067;14439258;32350311;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2022-03-31 00:00:00;2022;1;6321005,787;14386730,53;8726672,869;202211000;exceção;0,015163;6318738;14381569;8723542;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2022-06-30 00:00:00;2022;2;12669765,51;14888627,06;17326520,99;202211000;exceção;0,015163;12668529;14887174;17324830;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2022-09-30 00:00:00;2022;3;19487797,75;14912746,01;27070610,39;202211000;exceção;0,015163;19479531;14906420;27059127;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2022-12-31 00:00:00;2022;4;27099411,41;15161916,58;38513622,65;202211000;exceção;0,015163;27085916;15154366;38494443;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2023-03-31 00:00:00;2023;1;6694671,948;15141019,95;9834699,287;202211000;exceção;0,015163;6691083;15132903;9829427;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2023-06-30 00:00:00;2023;2;13276028,52;15316139,38;19158382,99;202211000;exceção;0,015163;13259175;15296696;19134062;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2023-09-30 00:00:00;2023;3;20226018,61;15037036,03;29429876,81;202211000;exceção;0,015163;20200610;15018146;29392906;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2023-12-31 00:00:00;2023;4;28076862,47;14209696,01;41710318,82;202211000;exceção;0,015163;28048619;14195402;41668361;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2024-03-31 00:00:00;2024;1;7111674,373;14267737,99;10677097,13;202211000;exceção;0,015163;7103465;14251268;10664772;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2024-06-30 00:00:00;2024;2;14250611,23;14309668,78;20919288,23;202211000;exceção;0,015163;14238655;14297663;20901737;2022100;Alimentos e bebidas
ABEV;;indústria de bebidas;não classificado;2024-09-30 00:00:00;2024;3;21821336,42;14219559,79;31979326,33;202211000;exceção;0,015163;21809528;14211865;31962021;2022100;Alimentos e bebidas
AGRO;07.628.528/0001-59;-;agropecuária;2005-12-31 00:00:00;2005;4;;2,015078726;;201101000;exceção;0,181212;;1,6;;2011010;Agricultura e pecuária
AGRO;07.628.528/0001-59;-;agropecuária;2006-03-31 00:00:00;2006;1;;2,014311475;;201101000;exceção;0,181212;;1,6;;2011010;Agricultura e pecuária
AGRO;07.628.528/0001-59;-;agropecuária;2006-09-30 00:00:00;2006;3;3420,221909;12492,7181;26,34800443;201101000;exceção;0,181212;2726;9957;21;2011010;Agricultura e pecuária
AGRO;07.628.528/0001-59;-;agropecuária;2006-12-31 00:00:00;2006;4;7319,344489;12896,10705;118,8408352;201101000;exceção;0,181212;5851;10309;95;2011010;Agricultura e pecuária
AGRO;07.628.528/0001-59;-;agropecuária;2007-03-31 00:00:00;2007;1;10928,49456;13106,69965;192,3415043;201101000;exceção;0,181212;8750;10494;154;2011010;Agricultura e pecuária
AGRO;07.628.528/0001-59;-;agropecuária;2007-06-30 00:00:00;2007;2;15915,91373;13545,24611;265,7643167;201101000;exceção;0,181212;12756;10856;213;2011010;Agricultura e pecuária
AGRO;07.628.528/0001-59;-;agropecuária;2007-09-30 00:00:00;2007;3;5403,946105;14939,66451;50,88695229;201101000;exceção;0,181212;4354;12037;41;2011010;Agricultura e pecuária
