setor,mean_weighted,mean_simple,median,std,min,max,p25,p75,pct_above_1,n_valid
"Indústria extrativa e agropecuária",1.48864479887647,1.60053624324476,1.24214291736181,1.10141182448393,0.512404720824523,9.91556996153894,0.900101000629,1.92169632965486,0.667883211678832,548
"Alimentos e bebidas",1.05384605718003,1.09278853710151,1.04828530500635,0.236002264871293,0.507098787585444,3.25091814599652,0.98151652300957,1.13394650154074,0.700367647058823,1088
"Têxteis, vestuário, couro e calçados",1.156135674143,1.23019978026446,1.14374868454956,0.520401989621507,0.505920340161424,7.71062069937052,1.00934737379594,1.30880355061612,0.762259466170081,1611
"Madeira, celulose, papel, artigos de borracha e material plástico",1.33430041680485,1.5649100830024,1.27426192417929,1.04927770473646,0.515721631005649,8.43427410873574,1.01269393091269,1.67626948761249,0.769503546099291,564
"Indústria química e petroquímica",0.959386106119856,1.29464028627586,1.19312541039373,0.54850506504156,0.502797979399119,6.02234484191272,0.969881717726259,1.44917378671687,0.717647058823529,935
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1.33591442946072,1.30357493153415,1.16109157458369,0.636914408069401,0.501639890717832,8.85360641493344,0.96569023009912,1.4408395148298,0.703994760969221,1527
"Máquinas, equipamentos e aparelhos diversos",1.34532129317766,1.21731972951521,1.16234645024475,0.63239027129678,0.501262481593724,9.88549861476775,0.947282550331616,1.35320613769188,0.699013157894737,1216
"Veículos automotores e outros equipamentos de transporte",1.16458384736438,1.28846829416471,1.20730484955783,0.541507356769425,0.500306342247504,8.50100106078239,1.05714731388693,1.39126409543189,0.821164889253487,1219
