setor_nome,ano,markup_medio,markup_se,markup_std,ci_lower,ci_upper,n_obs,market_power
"Alimentos e bebidas",2009,1.09896218846929,0.0478602479962697,0.302694786097444,1.0051561023966,1.19276827454198,40,1
"Alimentos e bebidas",2010,1.08970243856757,0.0420554250499388,0.262636045258661,1.00727380546969,1.17213107166545,39,1
"Alimentos e bebidas",2011,1.12096905400981,0.0374903581041916,0.2311060884738,1.04748795212559,1.19445015589402,38,1
"Alimentos e bebidas",2012,1.122173742235,0.025432009127441,0.152592054764646,1.07232700434522,1.17202048012479,36,1
"Alimentos e bebidas",2013,1.11536235396212,0.0177701681205392,0.105129732360203,1.08053282444586,1.15019188347838,35,1
"Alimentos e bebidas",2014,1.10466689506103,0.024984684830482,0.151975904718166,1.05569691279328,1.15363687732877,37,1
"Alimentos e bebidas",2015,1.12796683209566,0.0366542548969479,0.222959128263155,1.05612449249764,1.19980917169368,37,1
"Alimentos e bebidas",2016,1.1115469474262,0.0156529423871041,0.0989979000532839,1.08086718034748,1.14222671450493,40,1
"Alimentos e bebidas",2017,1.07739613217217,0.0263011832695205,0.166343288578398,1.02584581296391,1.12894645138043,40,1
"Alimentos e bebidas",2018,1.04565749274039,0.0260915170992262,0.167067225529449,0.994518119225911,1.09679686625488,41,0
"Alimentos e bebidas",2019,1.02984285478751,0.0228705936230519,0.146443252352241,0.98501649128633,1.07466921828869,41,0
"Alimentos e bebidas",2020,1.13288302162493,0.0288329815677098,0.199760756035881,1.07637037775222,1.18939566549764,48,1
"Alimentos e bebidas",2021,1.21917576803586,0.0858511773709526,0.594794404384389,1.05090746038879,1.38744407568293,48,1
"Alimentos e bebidas",2022,1.12823093685765,0.0448292169358146,0.310585925585432,1.04036567166346,1.21609620205185,48,1
"Alimentos e bebidas",2023,1.07548147405294,0.0228966728246424,0.158632802626249,1.03060399531664,1.12035895278924,48,1
"Alimentos e bebidas",2024,1.08139313262887,0.0247762324807606,0.152730954445215,1.03283171696658,1.12995454829116,38,1
"Indústria extrativa e agropecuária",1989,1.9732363305146,0.399539503669403,0.799079007338806,1.19013890332257,2.75633375770663,4,1
"Indústria extrativa e agropecuária",1990,3.18845138370135,0.482345784765026,1.36427990113639,2.2430536455619,4.1338491218408,8,1
"Indústria extrativa e agropecuária",1991,3.61287576528598,0.576952677227909,1.63186860196635,2.48204851791927,4.74370301265268,8,1
"Indústria extrativa e agropecuária",1992,3.43647803341594,1.00251813938525,2.83554949848732,1.47154248022085,5.40141358661102,8,1
"Indústria extrativa e agropecuária",1993,2.65212142636473,0.577853670036072,1.73356101010822,1.51952823309403,3.78471461963544,9,1
"Indústria extrativa e agropecuária",1994,1.14786353148978,0.198663898005911,0.595991694017732,0.758482291398195,1.53724477158137,9,0
"Indústria extrativa e agropecuária",1995,0.99852184725968,0.134607387120754,0.380727184923553,0.734691368503002,1.26235232601636,8,0
"Indústria extrativa e agropecuária",1996,1.11728841591299,0.15350379769523,0.43417430515274,0.816420972430338,1.41815585939564,8,0
"Indústria extrativa e agropecuária",1997,1.19625814626964,0.198978349371237,0.596935048113712,0.806260581502016,1.58625571103727,9,0
"Indústria extrativa e agropecuária",1998,1.7218081585735,0.42683993680616,1.3497863966298,0.885201882433424,2.55841443471357,10,0
"Indústria extrativa e agropecuária",1999,2.15266083777699,0.541170058321192,1.87466807309463,1.09196752346745,3.21335415208652,12,1
"Indústria extrativa e agropecuária",2000,1.92151408987096,0.320794180456047,1.11126363864458,1.2927574961771,2.55027068356481,12,1
"Indústria extrativa e agropecuária",2001,1.737469853366,0.256765513073633,0.889461828550046,1.23420944774168,2.24073025899033,12,1
"Indústria extrativa e agropecuária",2002,1.56904760252011,0.208809289836891,0.723336598179742,1.1597813944398,1.97831381060041,12,1
"Indústria extrativa e agropecuária",2003,1.75722595333318,0.197196683655852,0.683109350352047,1.37072045336771,2.14373145329865,12,1
"Indústria extrativa e agropecuária",2004,1.62241576419746,0.178990768111958,0.620042208911381,1.27159385869802,1.9732376696969,12,1
"Indústria extrativa e agropecuária",2005,1.43393569237241,0.134050941346973,0.464366082430785,1.17119584733234,1.69667553741248,12,1
"Indústria extrativa e agropecuária",2006,1.28199350682719,0.129802245035914,0.502721933324429,1.0275811065568,1.53640590709758,15,1
"Indústria extrativa e agropecuária",2007,1.20746507809087,0.13877823699616,0.620635143441981,0.9354597335784,1.47947042260335,20,0
"Indústria extrativa e agropecuária",2008,1.31614924039513,0.198588037826671,0.931460462334627,0.926916686254858,1.70538179453541,22,0
"Indústria extrativa e agropecuária",2009,1.51896467927723,0.28466757730642,1.36521774091119,0.96101622775665,2.07691313079781,23,0
"Indústria extrativa e agropecuária",2010,1.52063155298909,0.201751113720338,0.946296603355802,1.12519937009723,1.91606373588095,22,1
