setor_nome,ano,markup_medio,markup_se,markup_std,ci_lower,ci_upper,n_obs,market_power
"Indústria extrativa e agropecuária",2003,1.32901822585319,0.153211457763232,0.53074005829522,1.02872376863725,1.62931268306912,12,1
"Indústria extrativa e agropecuária",2004,1.34280221938885,0.142197163773853,0.492585424697011,1.0640957783921,1.6215086603856,12,1
"Indústria extrativa e agropecuária",2005,1.26100584383715,0.100356369091114,0.347644660257889,1.06430736041857,1.45770432725574,12,1
"Indústria extrativa e agropecuária",2006,1.29413687067018,0.0916707122062603,0.366682848825041,1.11446227474591,1.47381146659445,16,1
"Indústria extrativa e agropecuária",2007,1.19645462535415,0.092239572661162,0.412507909371779,1.01566506293827,1.37724418777002,20,1
"Indústria extrativa e agropecuária",2008,1.20549940159749,0.0943103510735619,0.442354756989915,1.02065111349331,1.39034768970167,22,1
"Indústria extrativa e agropecuária",2009,1.43013348476189,0.125648326863991,0.602588206825829,1.18386276410847,1.67640420541531,23,1
"Indústria extrativa e agropecuária",2010,1.4959123777319,0.167636743035711,0.803957576716136,1.16734436138191,1.8244803940819,23,1
"Indústria extrativa e agropecuária",2011,1.61787963576864,0.217204333440657,0.895556409117707,1.19215914222495,2.04360012931232,17,1
"Indústria extrativa e agropecuária",2012,1.24257589562701,0.0910575369593458,0.340706105785378,1.06410312318669,1.42104866806733,14,1
"Indústria extrativa e agropecuária",2013,1.04000417439775,0.0522041187500054,0.180840372078737,0.937684101647739,1.14232424714776,12,0
"Indústria extrativa e agropecuária",2014,1.65717248455379,0.359979445656246,1.2979243494267,0.951612771067549,2.36273219804003,13,0
"Indústria extrativa e agropecuária",2015,1.44955352387905,0.227569388148763,0.788323485042041,1.00351752310748,1.89558952465063,12,1
"Indústria extrativa e agropecuária",2016,1.06248056783824,0.0714636683498609,0.257665920568177,0.922411777872509,1.20254935780396,13,0
"Indústria extrativa e agropecuária",2017,1.11291287875764,0.0715283220430217,0.294918827006574,0.972717367553316,1.25310838996196,17,0
"Indústria extrativa e agropecuária",2018,1.16549536988657,0.0722800974637778,0.315061640473878,1.02382637885756,1.30716436091557,19,1
"Indústria extrativa e agropecuária",2019,1.11861002760077,0.060148464716009,0.268992111694487,1.00071903675739,1.23650101844415,20,1
"Indústria extrativa e agropecuária",2020,1.39906632601485,0.224173824962013,1.16484136368378,0.959685629089307,1.8384470229404,27,0
"Indústria extrativa e agropecuária",2021,1.93283651622445,0.330967734745464,1.95803152438592,1.28413975612334,2.58153327632556,35,1
"Indústria extrativa e agropecuária",2022,1.39902326589044,0.16393440471868,0.897905714156026,1.07771183264183,1.72033469913905,30,1
"Indústria extrativa e agropecuária",2023,1.27584929686625,0.0852054807382043,0.474404039171974,1.10884655461937,1.44285203911313,31,1
"Indústria extrativa e agropecuária",2024,1.42636467911982,0.099829360599943,0.457475601528281,1.23069913234394,1.62203022589571,21,1
"Indústria química e petroquímica",1989,1.25228815048723,0.0559291542566716,0.136997889674255,1.14266700814415,1.36190929283031,6,1
"Indústria química e petroquímica",1990,1.35861377383071,0.0653170027604196,0.244393845860458,1.23059244842029,1.48663509924114,14,1
"Indústria química e petroquímica",1991,1.07120522197874,0.0245724683712273,0.0982898734849092,1.02304318397114,1.11936725998635,16,1
"Indústria química e petroquímica",1992,1.23831404406836,0.0607825260158961,0.243130104063584,1.1191802930772,1.35744779505951,16,1
"Indústria química e petroquímica",1993,1.06636919315096,0.0487822897436402,0.195129158974561,0.97075590525343,1.1619824810485,16,0
"Indústria química e petroquímica",1994,1.32267605273513,0.0558245131240092,0.223298052496037,1.21326000701207,1.43209209845819,16,1
"Indústria química e petroquímica",1995,1.40253604847388,0.0895914252891978,0.358365701156791,1.22693685490705,1.57813524204071,16,1
"Indústria química e petroquímica",1996,1.215808968843,0.0401828445790336,0.160731378316135,1.13705059346809,1.2945673442179,16,1
"Indústria química e petroquímica",1997,1.16600803766257,0.0299383513825758,0.123438985007217,1.10732886895272,1.22468720637242,17,1
"Indústria química e petroquímica",1998,1.31566669576835,0.0755765788368938,0.311610217367333,1.16753660124804,1.46379679028867,17,1
"Indústria química e petroquímica",1999,1.57756182612318,0.13972877707739,0.609063618784867,1.3036934230515,1.85143022919487,19,1
"Indústria química e petroquímica",2000,1.46942024809206,0.172652546956897,0.69061018782759,1.13102125605654,1.80781924012758,16,1
"Indústria química e petroquímica",2001,1.42227228551971,0.111250356583668,0.445001426334671,1.20422158661573,1.6403229844237,16,1
"Indústria química e petroquímica",2002,1.3719841456959,0.0839105475745993,0.335642190298397,1.20751947244968,1.53644881894211,16,1
"Indústria química e petroquímica",2003,1.71884749018457,0.148675517863716,0.613004864095507,1.42744347517169,2.01025150519746,17,1
"Indústria química e petroquímica",2004,1.601235438545,0.124305211559809,0.608968681380488,1.35759722388777,1.84487365320222,24,1
"Indústria química e petroquímica",2005,1.5014429882645,0.130857360792647,0.641067526058534,1.24496256111091,1.75792341541809,24,1
"Indústria química e petroquímica",2006,1.24689230993188,0.0782235058598682,0.40646125948636,1.09357423844654,1.40021038141722,27,1
"Indústria química e petroquímica",2007,1.1726360709389,0.061386597016192,0.347255032192922,1.05231834078717,1.29295380109064,32,1
"Indústria química e petroquímica",2008,1.06911659317414,0.0581426390261667,0.307661926864472,0.955157020682851,1.18307616566542,28,0
"Indústria química e petroquímica",2009,1.09652808426016,0.0650048307907759,0.331460900679963,0.969118615910236,1.22393755261008,26,0
"Indústria química e petroquímica",2010,1.14074464214152,0.056235174170169,0.275494964626909,1.03052370076799,1.25096558351505,24,1
"Indústria química e petroquímica",2011,1.14774219045779,0.0472333123865985,0.231395028417293,1.05516489818006,1.24031948273552,24,1
"Indústria química e petroquímica",2012,1.14470171414699,0.0738304587703734,0.376462949967641,0.999994014957053,1.28940941333692,26,0
"Indústria química e petroquímica",2013,1.13130333109302,0.0494786243985971,0.257098474040962,1.03432522727177,1.22828143491427,27,1
"Indústria química e petroquímica",2014,1.14932791199541,0.0537246037868193,0.294261773870684,1.04402768857324,1.25462813541757,30,1
"Indústria química e petroquímica",2015,1.17569352088561,0.0579881025935353,0.34306224141392,1.06203683980228,1.28935020196894,35,1
"Indústria química e petroquímica",2016,1.23493829909967,0.0543309716043036,0.312107670028201,1.12844959475524,1.34142700344411,33,1
"Indústria química e petroquímica",2017,1.23720559209446,0.0656911751659192,0.377367071065326,1.10845088876926,1.36596029541966,33,1
"Indústria química e petroquímica",2018,1.29772674383227,0.0733185351051836,0.439911210631102,1.15402241502611,1.44143107263843,36,1
"Indústria química e petroquímica",2019,1.19338081660396,0.0702616971073049,0.42157018264383,1.05566789027364,1.33109374293428,36,1
"Indústria química e petroquímica",2020,1.16253463130211,0.0509199344490111,0.341581304513466,1.06273155978205,1.26233770282218,45,1
"Indústria química e petroquímica",2021,1.20390704739273,0.0441594793658321,0.292920847987813,1.1173544678357,1.29045962694976,44,1
"Indústria química e petroquímica",2022,1.1818528763831,0.0713258796315368,0.473122361159721,1.04205415230529,1.32165160046091,44,1
"Indústria química e petroquímica",2023,1.30866722676662,0.0865030456044339,0.573796290985819,1.13912125738193,1.47821319615132,44,1
"Indústria química e petroquímica",2024,1.22028437167488,0.083507690014399,0.486929323323614,1.05660929924666,1.3839594441031,34,1
"Indústria química e petroquímica",2025,1.37608262995477,0.0293231854063029,0.0414692464935743,1.31860918655842,1.43355607335112,2,1
"Madeira, celulose, papel, artigos de borracha e material plástico",1989,2.63627179231223,1.01207598668641,1.75296703006127,0.652602858406865,4.6199407262176,3,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1990,0.708106618303426,0.110682997997198,0.247494707475207,0.491167942228919,0.925045294377933,5,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1991,0.830897370353889,0.0476716625084676,0.126127363582407,0.737460911837292,0.924333828870485,7,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1992,1.26539774844844,0.131250382780622,0.371232142790032,1.00814699819843,1.52264849869846,8,1
"Madeira, celulose, papel, artigos de borracha e material plástico",1993,1.20302665023356,0.0766551262610577,0.216813438367619,1.05278260276189,1.35327069770524,8,1
"Madeira, celulose, papel, artigos de borracha e material plástico",1994,0.961298554609758,0.127939618419033,0.361867887066071,0.710536902508452,1.21206020671106,8,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1995,1.28057293880083,0.243023423175686,0.687374042058781,0.804247029376488,1.75689884822518,8,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1996,1.37941338169453,0.27192915084555,0.719456907366294,0.846432246037253,1.91239451735181,7,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1997,1.58513064376136,0.37403880288781,1.05794149579548,0.852014590101256,2.31824669742147,8,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1998,0.949538675829496,0.109630811668656,0.363604267767049,0.73466228495893,1.16441506670006,11,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1999,1.3721133691192,0.178297962164557,0.667129887179754,1.02264936327667,1.72157737496173,14,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2000,1.3867682566359,0.222453036378187,0.832343046774735,0.950760305334655,1.82277620793715,14,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2001,1.29544672401237,0.227956437854876,0.882871487472701,0.848652105816808,1.74224134220792,15,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2002,1.20979339215238,0.143722709281844,0.537761136831577,0.928096881959969,1.4914899023448,14,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2003,1.29582705281089,0.181730854705774,0.629534147306635,0.939634577587575,1.65201952803421,12,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2004,1.62856955582895,0.31714101658548,1.14346819685172,1.00697316332141,2.2501659483365,13,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2005,1.27586809577188,0.173803732702558,0.549615661179176,0.935212779674864,1.61652341186889,10,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2006,1.01497875928172,0.136797056257662,0.493228800669533,0.746856529016699,1.28310098954673,13,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2007,1.20894800482567,0.112513793469773,0.527736470088143,0.988420969624913,1.42947504002642,22,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2008,1.16509200249511,0.104736290926936,0.456534907871791,0.959808872278312,1.3703751327119,19,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2009,1.39626551057669,0.308300105082271,1.37875998486857,0.79199730461544,2.00053371653794,20,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2010,1.56115805395662,0.226547254472909,1.10985035217416,1.11712543518972,2.00519067272352,24,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2011,1.21546641657828,0.117206271418301,0.57419111925798,0.985742124598407,1.44519070855815,24,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2012,1.07252219221984,0.0823698072877893,0.395031718359974,0.911077369935768,1.2339670145039,23,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2013,1.17030669383464,0.0850864964149448,0.399091043732817,1.00353716086135,1.33707622680794,22,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2014,1.47273516483475,0.158074546266079,0.706930861926775,1.16290905415324,1.78256127551626,20,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2015,1.37419987498105,0.149418198586717,0.59767279434687,1.08134020575108,1.66705954421101,16,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2016,1.4419028814794,0.160152110384009,0.698086864758666,1.12800474512675,1.75580101783206,19,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2017,1.15458375524267,0.117695793678691,0.455833848836233,0.92389999963244,1.38526751085291,15,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2018,1.30048747716421,0.16274955993385,0.630326335226389,0.98149833969386,1.61947661463455,15,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2019,1.31935633242961,0.288394475515325,1.11694700080907,0.754103160419575,1.88460950443965,15,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2020,1.14043565038825,0.102053443837144,0.38184902197897,0.94041090046745,1.34046040030906,14,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2021,1.17478654063463,0.106010415314069,0.449764101269882,0.96700612661905,1.3825669546502,18,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2022,1.3126658484705,0.180591972069361,0.787182156265065,0.958705583214548,1.66662611372644,19,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2023,1.6225192436983,0.303807421164978,1.42498311618352,1.02705669821494,2.21798178918165,22,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2024,2.23878571326149,0.542527060433581,2.17010824173432,1.17543267481167,3.30213875171131,16,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1989,1.32972378359024,0.404532505776474,1.6181300231059,0.536840072268347,2.12260749491213,16,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1990,1.71593496781638,0.307378650504579,1.65528469116175,1.11347281282741,2.31839712280536,29,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1991,1.08125608473826,0.0749424153025189,0.45585691573221,0.934368950745324,1.2281432187312,37,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1992,1.35237794511859,0.124889528369884,0.779934854690844,1.10759446951362,1.59716142072356,39,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1993,1.49247622804939,0.14663957054223,0.927430076044756,1.20506266978662,1.77988978631216,40,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1994,1.25028345574663,0.0794836381147307,0.489970051801365,1.09449552504176,1.4060713864515,38,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1995,1.05334442053431,0.0378260404723653,0.239232885516772,0.97920538120847,1.12748345986014,40,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1996,1.05984562689864,0.0371571731566905,0.246472803262016,0.987017567511523,1.13267368628575,44,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1997,1.09170168396814,0.0357974204427812,0.245414750141044,1.02153873990029,1.16186462803599,47,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1998,1.02699181680449,0.0435418633273293,0.295315285166088,0.941649764682923,1.11233386892605,46,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1999,1.17158563788726,0.0428834874308506,0.293994377886552,1.08753400252279,1.25563727325173,47,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2000,1.29647969476069,0.0756184899449074,0.523900266304864,1.14826745446867,1.44469193505271,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2001,1.40265095374065,0.0551316223318792,0.381963083930055,1.29459297397017,1.51070893351114,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2002,1.49843925485267,0.0818036500192248,0.566752312311521,1.33810410081499,1.65877440889035,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2003,1.59998644894113,0.0888183776363192,0.615351770847777,1.42590242877394,1.77407046910832,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2004,1.44834284203114,0.107623077034678,0.713890730615085,1.23740161104317,1.65928407301911,44,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2005,1.47468452814147,0.123869164851607,0.82165508581492,1.23190096503232,1.71746809125062,44,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2006,1.26944081548214,0.0496770697800983,0.329520402289778,1.17207375871314,1.36680787225113,44,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2007,1.45044991515824,0.0993889184095688,0.636399592400546,1.25564763507549,1.645252195241,41,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2008,1.65739242861403,0.14617606021735,0.969622290146691,1.37088735058802,1.94389750664003,44,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2009,1.27104734003567,0.0596664113914657,0.400254455534356,1.15410117370839,1.38799350636294,45,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2010,1.32678712094127,0.0449123410455307,0.294509915388553,1.23875893249203,1.41481530939051,43,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2011,1.23654124681719,0.0426780152457244,0.292585731555337,1.15289233693557,1.32019015669881,47,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2012,1.23929421621286,0.0423117902281857,0.2961825315973,1.15636310736562,1.3222253250601,49,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2013,1.15943033019732,0.0302749667298117,0.207554714938222,1.10009139540689,1.21876926498775,47,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2014,1.17034148186405,0.029983979372346,0.203361242310472,1.11157288229425,1.22911008143385,46,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2015,1.14087770995435,0.0371999943869299,0.257729121277758,1.06796572095596,1.21378969895273,48,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2016,1.05436133045424,0.0342194407181731,0.22698609079598,0.987291226646622,1.12143143426186,44,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2017,1.16914767370818,0.058662248290898,0.389121333879152,1.05416966705802,1.28412568035834,44,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2018,1.15908746426775,0.054138016079913,0.333729144415975,1.05297695275112,1.26519797578438,38,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2019,1.08620585376027,0.0363722948013251,0.230038590598578,1.01491615594967,1.15749555157087,40,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2020,1.10419454713001,0.027592494321363,0.187141401544994,1.05011325826014,1.15827583599988,46,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2021,1.33616907999152,0.0429358100222173,0.291204831663455,1.25201489234797,1.42032326763506,46,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2022,1.30719261867753,0.0820931867979609,0.580486490740521,1.14628997255353,1.46809526480153,50,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2023,1.10011320528624,0.0432693725075782,0.309005126910829,1.01530523517139,1.1849211754011,51,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2024,1.14184882273307,0.0537789442848949,0.32267366570937,1.03644209193468,1.24725555353147,36,1
"Máquinas, equipamentos e aparelhos diversos",1990,0.532467403874268,0.00229622480681058,0.00324735226404906,0.527966803252919,0.536968004495617,2,0
"Máquinas, equipamentos e aparelhos diversos",1991,0.560165628807997,0.0148672883744551,0.0470144938938203,0.531025743594065,0.589305514021929,10,0
"Máquinas, equipamentos e aparelhos diversos",1992,0.64482795856897,0.0231648115976354,0.0955109650145837,0.599424927837605,0.690230989300336,17,0
"Máquinas, equipamentos e aparelhos diversos",1993,0.982080434460498,0.0837721527594022,0.401757130979309,0.817887015052069,1.14627385386893,23,0
"Máquinas, equipamentos e aparelhos diversos",1994,1.29752043469216,0.157239385987542,0.846760007715548,0.98933123815658,1.60570963122774,29,0
"Máquinas, equipamentos e aparelhos diversos",1995,1.21626060179196,0.0956911940830718,0.506350204405247,1.02870586138914,1.40381534219478,28,1
"Máquinas, equipamentos e aparelhos diversos",1996,1.27751796133493,0.143953822904515,0.775215060957867,0.995368468442078,1.55966745422778,29,0
"Máquinas, equipamentos e aparelhos diversos",1997,1.20033386146048,0.10911094506443,0.626794659345587,0.986476409134201,1.41419131378677,33,0
"Máquinas, equipamentos e aparelhos diversos",1998,1.15111476516513,0.07748677611392,0.451821664006915,0.999240683981842,1.30298884634841,34,0
"Máquinas, equipamentos e aparelhos diversos",1999,0.997746827031647,0.0419894701659016,0.248413055551555,0.91544746550648,1.08004618855681,35,0
"Máquinas, equipamentos e aparelhos diversos",2000,1.10761736397457,0.0482207660629565,0.272777845417013,1.01310466249118,1.20213006545797,32,1
"Máquinas, equipamentos e aparelhos diversos",2001,1.3750354596841,0.16596412131277,0.93883484491141,1.04974578191107,1.70032513745713,32,1
"Máquinas, equipamentos e aparelhos diversos",2002,1.29421642287001,0.132430239448934,0.749138562787996,1.03465315355009,1.55377969218992,32,1
"Máquinas, equipamentos e aparelhos diversos",2003,1.15389342189598,0.09576900550005,0.550151051691682,0.966186171115886,1.34160067267608,33,0
"Máquinas, equipamentos e aparelhos diversos",2004,1.35864188127951,0.17267947792742,0.991968078725547,1.02019010454177,1.69709365801725,33,1
"Máquinas, equipamentos e aparelhos diversos",2005,1.96991486889,0.353827345108067,2.00154972076117,1.27641327247819,2.66341646530181,32,1
"Máquinas, equipamentos e aparelhos diversos",2006,1.49280825070095,0.168887207987817,1.02730078059497,1.16178932304483,1.82382717835707,37,1
"Máquinas, equipamentos e aparelhos diversos",2007,1.32055127970781,0.0647303670057788,0.388382202034673,1.19367976037648,1.44742279903914,36,1
"Máquinas, equipamentos e aparelhos diversos",2008,1.7110624399058,0.243254644627701,1.49952233763024,1.23428333643551,2.18784154337609,38,1
"Máquinas, equipamentos e aparelhos diversos",2009,1.61862006601666,0.180462767989699,1.14134675941195,1.26491304075685,1.97232709127647,40,1
"Máquinas, equipamentos e aparelhos diversos",2010,1.43423259573946,0.163419106392873,0.994039617101386,1.11393114720943,1.75453404426949,37,1
"Máquinas, equipamentos e aparelhos diversos",2011,1.31537356882814,0.0780381789409836,0.468229073645901,1.16241873810381,1.46832839955247,36,1
"Máquinas, equipamentos e aparelhos diversos",2012,1.53156818530349,0.252032605540508,1.57394311713161,1.03758427844409,2.02555209216288,39,1
"Máquinas, equipamentos e aparelhos diversos",2013,1.45104775814473,0.177070455352016,1.10580463924883,1.10398966565478,1.79810585063468,39,1
"Máquinas, equipamentos e aparelhos diversos",2014,1.23390710732199,0.030586135578259,0.193443706500019,1.1739582815886,1.29385593305538,40,1
